name,score,year,votes,budget,gross,net_profit,runtime,gender,genre,genre_,rating_,director_,writer_,star_,country_,company_,female_indicator,title_unique_score,cpi,adj_gross,adj_budget,title,rating,log_gross,cos_scores,top_result_index,max_semantic_similarity,max_title_similarity,max_title_similarity_index,len_of_title,len_of_title2,log_len_of_title,log_len_of_title2,log_title_unique_score,log_budget,log_adj_gross,mean_semantic_similarity,mean_title_similarity,median_semantic_similarity,max_title_similarity2,mean_title_similarity2,us_population,adjusted_scaler,year_and_inflation_adjusted_gross
Searching,7.6,2018,148000.0,880000.0,75462037.0,74582037.0,102,2,Drama,7,7,130,226,1066,53,1826,0,2,3.04793344123002,230003266.0,2682181.0,Searching,85.75231477272727,18.139140266570234,"tensor([0.1708, 0.2121, 0.1072,  ..., 0.1492, 0.1429, 0.1807])",tensor(2110),0.5551127791404724,0.5,1221,1,9,0.0,2.1972245773362196,0.6931471805599453,13.687677186454389,19.25360406678665,0.15611594915390015,9.910802775024777e-05,0.15275704860687256,0.5351321357080507,0.0001060717811116057,326908532,0.9863003202592556,233198003.97057775
Life Itself,6.9,2018,19000.0,10000000.0,7997774.0,-2002226.0,117,2,Drama,7,8,514,780,1682,53,942,0,35,3.04793344123002,24376683.0,30479334.0,Life Itself,0.7997774,15.894673810925397,"tensor([ 3.0247e-01,  1.4855e-01,  1.3384e-01,  ..., -1.1671e-04,
         5.8602e-02,  2.1760e-01])",tensor(1264),0.6289638876914978,0.7071067811865475,2006,2,11,0.6931471805599453,2.3978952727983707,3.5553480614894135,16.11809565095832,17.009137618618457,0.14679916203022003,0.0024937296613247576,0.14243343472480774,0.55820870029976,0.0018172460198027604,326908532,0.9863003202592556,24715274.343206566
Blockers,6.2,2018,74000.0,21000000.0,94019120.0,73019120.0,102,1,Comedy,5,8,1448,497,1328,53,1670,1,1,3.04793344123002,286564020.0,64006602.0,Blockers,4.477100952380952,18.359008723805758,"tensor([ 0.1325,  0.1135,  0.1529,  ...,  0.1225, -0.0021,  0.0722])",tensor(745),0.6347345113754272,0.0,0,1,8,0.0,2.0794415416798357,0.0,16.860032995687696,19.47347252465399,0.12627571821212769,0.0,0.12494385242462158,0.0,0.0,326908532,0.9863003202592556,290544385.0253184
The Strangers: Prey at Night,5.2,2018,28000.0,5000000.0,31039126.0,26039126.0,85,1,Horror,10,8,1258,529,370,53,268,1,1111,3.04793344123002,94605190.0,15239667.0,The Strangers: Prey at Night,6.2078252,17.250759095666375,"tensor([-0.0013,  0.0371,  0.0324,  ...,  0.0287,  0.1754,  0.3661])",tensor(4289),0.6570602059364319,0.6708203932499369,1901,5,28,1.6094379124341003,3.332204510175204,7.01301578963963,15.424948470398375,18.36522289509649,0.14405333995819092,0.07412709770160232,0.12811163067817688,0.5732329772499632,0.011671541340113643,326908532,0.9863003202592556,95919253.04772526
Peppermint,6.5,2018,60000.0,25000000.0,53918723.0,28918723.0,101,1,Action,1,8,2065,598,977,18,1922,1,1,3.04793344123002,164340679.0,76198336.0,Peppermint,2.15674892,17.802988341053453,"tensor([0.1090, 0.2374, 0.0233,  ..., 0.2350, 0.3287, 0.0536])",tensor(3153),0.47388148307800293,0.0,0,1,10,0.0,2.302585092994046,0.0,17.034386382832476,18.91745214213701,0.14303746819496155,0.0,0.13545089960098267,0.0,0.0,326908532,0.9863003202592556,166623365.74807352
Every Day,6.5,2018,20000.0,4900000.0,10421847.0,5521847.0,97,1,Drama,7,7,1790,1850,108,8,1359,1,32,3.04793344123002,31765096.0,14934874.0,Every Day,2.126907551020408,16.159414833859945,"tensor([0.4366, 0.1850, 0.0647,  ..., 0.0545, 0.0458, 0.0186])",tensor(4788),0.6453837156295776,0.4999999999999999,1183,2,9,0.6931471805599453,2.1972245773362196,3.4657359027997265,15.404745763080856,17.273878634872442,0.14621524512767792,0.002425750052770289,0.13717631995677948,0.3882794356207603,0.0017136744685167296,326908532,0.9863003202592556,32206312.16225331
Operation Finale,6.6,2018,36000.0,24000000.0,17612099.0,-6387901.0,122,2,Biography,4,7,425,2653,1682,53,1460,0,3,3.04793344123002,53680506.0,73150403.0,Operation Finale,0.7338374583333334,16.684096667009367,"tensor([0.2585, 0.1509, 0.1891,  ..., 0.0381, 0.1160, 0.1498])",tensor(2146),0.8335999250411987,0.35355339059327373,5020,2,16,0.6931471805599453,2.772588722239781,1.0986122886681098,16.99356438831222,17.79856047681278,0.1502257138490677,7.007995849222472e-05,0.13541901111602783,0.4435278833599574,8.791434754409463e-05,326908532,0.9863003202592556,54426126.502615064
The Sisters Brothers,7.0,2018,58000.0,38000000.0,13143056.0,-24856944.0,122,2,Crime,6,8,1052,1645,1061,15,2097,0,1065,3.04793344123002,40059160.0,115821471.0,The Sisters Brothers,0.3458698947368421,16.39140411627832,"tensor([-0.0099, -0.1054,  0.0073,  ...,  0.1370, -0.0185, -0.1174])",tensor(3546),0.7424822449684143,0.6666666666666669,6,3,20,1.0986122886681098,2.995732273553991,6.970730078143525,17.45309671769066,17.505867919434923,0.0185548048466444,0.09271452327840486,0.00031227990984916687,0.7267763359844805,0.01332534462837333,326908532,0.9863003202592556,40615580.444575116
I Feel Pretty,5.5,2018,51000.0,32000000.0,94539426.0,62539426.0,110,1,Comedy,5,7,8,16,89,10,1145,1,46,3.04793344123002,288149878.0,97533870.0,I Feel Pretty,2.9543570625,18.36452751180681,"tensor([0.5519, 0.0448, 0.0439,  ..., 0.0418, 0.1228, 0.2088])",tensor(1809),0.7029321789741516,0.4999999999999999,831,3,13,1.0986122886681098,2.5649493574615367,3.828641396489095,17.281246460764002,19.478991312456266,0.1549164354801178,0.00025010935204303994,0.14126074314117432,0.4959943091769527,0.00025432283485975557,326908532,0.9863003202592556,292152270.5419561
Hotel Artemis,6.1,2018,49000.0,15000000.0,13313581.0,-1686419.0,94,1,Action,1,8,715,1091,1044,52,1954,1,13,3.04793344123002,40578909.0,45719002.0,Hotel Artemis,0.8875720666666667,16.40429520001516,"tensor([0.2541, 0.1915, 0.0671,  ..., 0.0569, 0.0933, 0.0763])",tensor(4080),0.48385319113731384,0.4999999999999999,706,2,13,0.6931471805599453,2.5649493574615367,2.5649493574615367,16.523560759066484,17.518759006835424,0.1419554501771927,0.0008775747776905073,0.14033576846122742,0.40873197106854237,0.0007441166827453588,326908532,0.9863003202592556,41142548.741476186
Slender Man,3.2,2018,30000.0,10000000.0,51738549.0,41738549.0,93,1,Horror,10,7,2478,870,1054,53,1826,1,79,3.04793344123002,157695654.0,30479334.0,Slender Man,5.1738549,17.76171369026243,"tensor([0.0379, 0.2102, 0.0340,  ..., 0.2986, 0.2417, 0.0853])",tensor(4357),0.6000741124153137,0.4999999999999999,144,2,11,0.6931471805599453,2.3978952727983707,4.3694478524670215,16.11809565095832,18.876177492897845,0.14203764498233795,0.007593538746565094,0.13909479975700378,0.4470077198316326,0.004185574188519245,326908532,0.9863003202592556,159886041.5644483
Book Club,6.1,2018,26000.0,10000000.0,104438188.0,94438188.0,104,1,Comedy,5,7,238,404,535,53,179,1,24,3.04793344123002,318320646.0,30479334.0,Book Club,10.4438188,18.46410595197024,"tensor([-0.0040,  0.0248, -0.0498,  ...,  0.0081,  0.1178,  0.0935])",tensor(3101),0.6143041849136353,0.4999999999999999,466,2,9,0.6931471805599453,2.1972245773362196,3.1780538303479458,16.11809565095832,19.57856975348526,0.10102947056293488,0.0018268950692493355,0.09933832287788391,0.5337010623224044,0.001918841721086853,326908532,0.9863003202592556,322742109.539544
Pacific Rim: Uprising,5.6,2018,110000.0,150000000.0,290930148.0,140930148.0,111,2,Action,1,7,2448,3781,1060,52,1333,0,5,3.04793344123002,886735727.0,457190016.0,Pacific Rim: Uprising,1.93953432,19.488593755084143,"tensor([0.3898, 0.1221, 0.3133,  ..., 0.0553, 0.0216, 0.2279])",tensor(876),0.5292351245880127,0.816496580927726,4161,3,21,1.0986122886681098,3.044522437723423,1.6094379124341003,18.82614585206053,20.603057555632812,0.12524202466011047,0.0003088361159018677,0.12067747861146927,0.7933564860516571,0.00030974814401099073,326908532,0.9863003202592556,899052457.7411833
Holmes & Watson,3.8,2018,33000.0,42000000.0,40466970.0,-1533030.0,90,2,Comedy,5,7,767,1234,2294,53,644,0,78,3.04793344123002,123340631.0,128013205.0,Holmes & Watson,0.9634992857142857,17.51599664377485,"tensor([ 0.1336,  0.1498, -0.0273,  ...,  0.2947,  0.2314,  0.1789])",tensor(4562),0.64142906665802,0.4999999999999999,3541,3,15,1.0986122886681098,2.70805020110221,4.356708826689592,17.553180176247643,18.630460443454215,0.12979348003864288,0.00034181884172065425,0.1254051923751831,0.507842289879247,0.0003310786491996056,326908532,0.9863003202592556,125053828.39942615
The Darkest Minds,5.7,2018,30000.0,34000000.0,41142379.0,7142379.0,104,1,Action,1,7,1172,596,78,53,18,1,1056,3.04793344123002,125399233.0,103629737.0,The Darkest Minds,1.2100699705882354,17.5325492674496,"tensor([0.0979, 0.1003, 0.0092,  ..., 0.0299, 0.1813, 0.2321])",tensor(4246),0.7822669744491577,0.6666666666666669,3902,3,17,1.0986122886681098,2.833213344056216,6.962243464266207,17.341871082580436,18.647013069716955,0.18591447174549103,0.09202313896290186,0.17295178771018982,0.531288813931449,0.011440320123380976,326908532,0.9863003202592556,127141024.31502604
Truth or Dare,5.2,2018,50000.0,3500000.0,95330710.0,91830710.0,100,1,Horror,10,7,1163,2780,1393,53,388,1,19,3.04793344123002,290561659.0,10667767.0,Truth or Dare,27.237345714285713,18.372862562254888,"tensor([0.2531, 0.0728, 0.1763,  ..., 0.0497, 0.1951, 0.3312])",tensor(1651),0.5177106261253357,0.3333333333333334,2591,3,13,1.0986122886681098,2.5649493574615367,2.9444389791664403,15.068273526459642,19.487326363024998,0.17385603487491608,0.0009445292926075464,0.17238090932369232,0.3896517516866722,0.0008381768775807626,326908532,0.9863003202592556,294597551.102512
Alpha,6.7,2018,58000.0,51000000.0,98203196.0,47203196.0,96,2,Action,1,7,55,829,1267,53,1916,0,1,3.04793344123002,299316805.0,155444606.0,Alpha,1.925552862745098,18.402549318619936,"tensor([ 0.1168, -0.1312, -0.0569,  ...,  0.0680, -0.0228,  0.0953])",tensor(2722),0.5127304196357727,0.0,0,1,5,0.0,1.6094379124341003,0.0,17.7473361906886,19.51701311892462,0.049493543803691864,0.0,0.05030668526887894,0.0,0.0,326908532,0.9863003202592556,303474305.7989909
Arctic,6.8,2018,46000.0,2000000.0,4165776.0,2165776.0,98,2,Adventure,2,7,1244,1918,1409,20,208,0,1,3.04793344123002,12697008.0,6095867.0,Arctic,2.082888,15.242413130754494,"tensor([ 0.0896,  0.1011,  0.0896,  ..., -0.0289,  0.2037,  0.1584])",tensor(2634),0.7731295228004456,0.0,0,1,6,0.0,1.791759469228055,0.0,14.508657738524219,16.356876933121825,0.11623305082321167,0.0,0.11060475558042526,0.0,0.0,326908532,0.9863003202592556,12873369.032935634
A Wrinkle in Time,4.2,2018,42000.0,100000000.0,132675864.0,32675864.0,109,1,Adventure,2,6,186,1816,2098,53,1331,1,251,3.04793344123002,404387203.0,304793344.0,A Wrinkle in Time,1.32675864,18.70341959881079,"tensor([ 0.1335,  0.1357,  0.1876,  ..., -0.0635,  0.2608,  0.2044])",tensor(3599),0.6237985491752625,0.816496580927726,3861,4,17,1.3862943611198906,2.833213344056216,5.5254529391317835,18.420680743952367,19.817883400198422,0.1449430286884308,0.009762141167246004,0.14006385207176208,0.6559997924129052,0.005313939274816607,326908532,0.9863003202592556,410004128.24939984
London Fields,4.0,2018,7800.0,8000000.0,487420.0,-7512580.0,118,1,Crime,6,8,1697,3416,79,52,1508,1,7,3.04793344123002,1485624.0,24383468.0,London Fields,0.0609275,13.096881453389637,"tensor([0.1990, 0.2887, 0.0762,  ..., 0.2569, 0.2476, 0.1915])",tensor(4637),0.5710554718971252,0.4999999999999999,3814,2,13,0.6931471805599453,2.5649493574615367,1.9459101490553132,15.89495209964411,14.211345443978994,0.1215285211801529,0.0003679546372040719,0.11568403244018555,0.5038928742292315,0.0004141254511853457,326908532,0.9863003202592556,1506259.2696000482
Life of the Party,5.6,2018,35000.0,30000000.0,65859911.0,35859911.0,105,1,Comedy,5,7,206,2685,1514,53,1531,1,952,3.04793344123002,200736625.0,91438003.0,Life of the Party,2.1953303666666666,18.003040483560227,"tensor([0.4100, 0.1700, 0.0803,  ..., 0.0118, 0.1275, 0.3307])",tensor(1864),0.5536818504333496,0.75,3892,4,17,1.3862943611198906,2.833213344056216,6.858565034791365,17.216707939626428,19.117504283415926,0.1557956486940384,0.101603591283465,0.15139368176460266,0.5846486310187793,0.023381581976418545,326908532,0.9863003202592556,203524850.26795393
The House with a Clock in Its Walls,6.1,2018,48000.0,42000000.0,131523093.0,89523093.0,105,2,Comedy,5,6,739,1938,856,53,790,0,1319,3.04793344123002,400873633.0,128013205.0,The House with a Clock in Its Walls,3.1315022142857143,18.69469300633138,"tensor([0.2656, 0.1274, 0.1069,  ..., 0.0765, 0.0405, 0.0389])",tensor(2571),0.7483260631561279,0.5345224838248487,4812,8,35,2.0794415416798357,3.5553480614894135,7.1846291527173145,17.553180176247643,19.80915680593124,0.13356508314609528,0.06832234235211739,0.1304246485233307,0.3555898875144763,0.012260113177037419,326908532,0.9863003202592556,406441754.87505436
Gotti,4.7,2018,14000.0,10000000.0,6412349.0,-3587651.0,112,2,Biography,4,8,1471,2395,1095,8,834,0,1,3.04793344123002,19544413.0,30479334.0,Gotti,0.6412349,15.673736220425624,"tensor([0.1784, 0.1573, 0.0647,  ..., 0.3067, 0.1773, 0.1101])",tensor(1709),0.6673924326896667,0.0,0,1,5,0.0,1.6094379124341003,0.0,16.11809565095832,16.7882000235016,0.14230747520923615,0.0,0.13925917446613312,0.0,0.0,326908532,0.9863003202592556,19815884.268254746
Christopher Robin,7.3,2018,72000.0,75000000.0,197744377.0,122744377.0,104,2,Adventure,2,6,1617,3,665,52,24,0,7,3.04793344123002,602711699.0,228595008.0,Christopher Robin,2.6365916933333335,19.102485729315216,"tensor([0.1409, 0.0392, 0.0511,  ..., 0.1863, 0.2407, 0.0331])",tensor(3693),0.5722879767417908,0.4999999999999999,1701,2,17,0.6931471805599453,2.833213344056216,1.9459101490553132,18.132998671500584,20.216949529248787,0.11846082657575607,0.00039365885483190276,0.10799647867679596,0.49415678603283575,0.00040646549551754736,326908532,0.9863003202592556,611083345.1230891
Destroyer,6.2,2018,27000.0,9000000.0,5580940.0,-3419060.0,121,1,Action,1,8,1443,3158,1649,53,169,1,2,3.04793344123002,17010334.0,27431401.0,Destroyer,0.6201044444444445,15.534867778951268,"tensor([0.2626, 0.2077, 0.2020,  ..., 0.0469, 0.1528, 0.2060])",tensor(1177),0.6806924939155579,0.5773502691896258,254,1,9,0.0,2.1972245773362196,0.6931471805599453,16.012735135300492,16.649331599687795,0.14941640198230743,0.00011444009300091691,0.14052477478981018,0.6945820848327215,0.00013767732107685264,326908532,0.9863003202592556,17246606.992410507
Insidious: The Last Key,5.7,2018,55000.0,10000000.0,167885588.0,157885588.0,103,1,Horror,10,7,21,2387,1346,53,388,1,1092,3.04793344123002,511704098.0,30479334.0,Insidious: The Last Key,16.7885588,18.938793281555956,"tensor([0.0727, 0.1391, 0.1619,  ..., 0.2358, 0.2918, 0.1820])",tensor(4594),0.638069748878479,0.5773502691896258,128,4,23,1.3862943611198906,3.1354942159291497,6.9957661563048505,16.11809565095832,20.05325708234204,0.19201767444610596,0.08160266401482835,0.18574486672878265,0.6004111337903834,0.012005023329617052,326908532,0.9863003202592556,518811651.4709183
Can You Ever Forgive Me?,7.1,2018,49000.0,10000000.0,12442161.0,2442161.0,106,1,Biography,4,8,1637,2948,1514,53,195,1,52,3.04793344123002,37922879.0,30479334.0,Can You Ever Forgive Me?,1.2442161,16.336601344015175,"tensor([ 0.0098,  0.0735, -0.0355,  ..., -0.0195,  0.0185,  0.0689])",tensor(4040),0.44295910000801086,0.6,2210,5,24,1.6094379124341003,3.1780538303479458,3.9512437185814275,16.11809565095832,17.45106515546487,0.08537488430738449,0.004336887322294347,0.08014138042926788,0.4994142959629001,0.003002609359090559,326908532,0.9863003202592556,38449626.57016244
Unsane,6.4,2018,42000.0,1500000.0,14293601.0,12793601.0,98,1,Drama,7,8,2451,2094,396,53,954,1,1,3.04793344123002,43565944.0,4571900.0,Unsane,9.529067333333334,16.475322512562474,"tensor([ 0.2281,  0.1638, -0.0224,  ...,  0.0257,  0.1280,  0.2732])",tensor(2080),0.6136989593505859,0.0,0,1,6,0.0,1.791759469228055,0.0,14.22097566607244,17.589786302183562,0.1386297047138214,0.0,0.12836836278438568,0.0,0.0,326908532,0.9863003202592556,44171073.56159876
Boy Erased,6.9,2018,35000.0,11000000.0,11853081.0,853081.0,115,2,Biography,4,8,1249,1317,1388,4,969,0,16,3.04793344123002,36127402.0,33527268.0,Boy Erased,1.0775528181818181,16.288098391751273,"tensor([ 0.0330,  0.0983, -0.0979,  ...,  0.3232,  0.2469,  0.1168])",tensor(2194),0.612118124961853,0.4999999999999999,1386,2,10,0.6931471805599453,2.302585092994046,2.772588722239781,16.213405830762646,17.4025621935359,0.08067579567432404,0.0011780742356242585,0.0678112730383873,0.5756481024086147,0.0010137199910722355,326908532,0.9863003202592556,36629210.45235357
Johnny English Strikes Again,6.2,2018,67000.0,25000000.0,158972499.0,133972499.0,89,2,Action,1,6,588,4119,1906,52,2042,0,25,3.04793344123002,484537596.0,76198336.0,Johnny English Strikes Again,6.35889996,18.884241782960657,"tensor([0.1342, 0.1105, 0.2589,  ..., 0.3019, 0.1379, 0.0774])",tensor(2664),0.7472426295280457,0.7071067811865475,2664,4,28,1.3862943611198906,3.332204510175204,3.2188758248682006,17.034386382832476,19.998705583807784,0.10481970757246017,0.0012442823141178758,0.10304461419582367,0.7060735494601345,0.0012052507035369253,326908532,0.9863003202592556,491267807.63148904
Skyscraper,5.8,2018,111000.0,125000000.0,304868961.0,179868961.0,102,2,Action,1,7,2096,3233,580,53,1333,0,1,3.04793344123002,929220301.0,380991680.0,Skyscraper,2.438951688,19.535392606186093,"tensor([0.3854, 0.0436, 0.0833,  ..., 0.0324, 0.1094, 0.1394])",tensor(1404),0.6993057727813721,0.0,0,1,10,0.0,2.302585092994046,0.0,18.643824295266576,20.649856406447956,0.10682022571563721,0.0,0.10019483417272568,0.0,0.0,326908532,0.9863003202592556,942127141.1082461
Forever My Girl,6.7,2018,16000.0,3500000.0,16376066.0,12876066.0,108,2,Comedy,5,6,224,388,48,53,1323,0,64,3.04793344123002,49913159.0,10667767.0,Forever My Girl,4.678876,16.61133143660337,"tensor([0.1369, 0.0447, 0.0431,  ..., 0.0629, 0.0486, 0.0306])",tensor(945),0.6237195134162903,0.816496580927726,945,3,15,1.0986122886681098,2.70805020110221,4.1588830833596715,15.068273526459642,17.725795233371887,0.10104606300592422,0.003974937707528017,0.0909167230129242,0.7253922877404206,0.00322698968959544,326908532,0.9863003202592556,50606451.17389802
On the Basis of Sex,7.1,2018,31000.0,20000000.0,38755900.0,18755900.0,120,1,Biography,4,7,1830,823,679,53,100,1,919,3.04793344123002,118125404.0,60958669.0,On the Basis of Sex,1.937795,17.472793560238063,"tensor([ 0.0540,  0.0578,  0.1723,  ..., -0.0191, -0.0240,  0.1311])",tensor(3381),0.701948344707489,0.6708203932499369,1773,5,19,1.6094379124341003,2.9444389791664403,6.823286122355687,16.811242831518264,18.58725736387815,0.09408215433359146,0.09112563480171632,0.08919640630483627,0.43197552145764395,0.017693390228365795,326908532,0.9863003202592556,119766162.06405565
The Catcher Was a Spy,6.2,2018,8500.0,14000000.0,953953.0,-13046047.0,94,2,Biography,4,8,207,3404,1727,53,1608,0,1138,3.04793344123002,2907585.0,42671068.0,The Catcher Was a Spy,0.0681395,13.768369682969423,"tensor([0.1176, 0.0451, 0.0890,  ..., 0.1791, 0.1810, 0.2597])",tensor(2327),0.6706977486610413,0.5773502691896258,1630,5,21,1.6094379124341003,3.044522437723423,7.037027614686276,16.454567887579532,14.882833397685378,0.1398855447769165,0.08028024936275012,0.1290093958377838,0.48500109290388654,0.010152367927052914,326908532,0.9863003202592556,2947971.2621767395
Welcome to Marwen,6.2,2018,21000.0,39000000.0,13061491.0,-25938509.0,116,2,Biography,4,7,2217,3415,2083,27,2042,0,106,3.04793344123002,39810555.0,118869404.0,Welcome to Marwen,0.3349100256410256,16.38517884068669,"tensor([ 0.2380,  0.3485,  0.0969,  ..., -0.0204,  0.1927, -0.0139])",tensor(3429),0.5764264464378357,0.6666666666666669,1819,3,17,1.0986122886681098,2.833213344056216,4.663439094112067,17.47907220409392,17.49964263610012,0.13574157655239105,0.006095746079949029,0.13159875571727753,0.51055586994816,0.003175030644917779,326908532,0.9863003202592556,40363522.32911729
Assassination Nation,6.0,2018,17000.0,7000000.0,2584988.0,-4415012.0,108,1,Action,1,8,2283,3536,1665,53,437,1,8,3.04793344123002,7878871.0,21335534.0,Assassination Nation,0.369284,14.765231423747547,"tensor([0.2212, 0.0873, 0.1077,  ..., 0.0877, 0.0102, 0.1743])",tensor(1485),0.917377769947052,0.7071067811865475,558,2,20,0.6931471805599453,2.995732273553991,2.0794415416798357,15.761420707019587,15.879695177457672,0.14677144587039948,0.00045734785809903663,0.13319003582000732,0.7249310469852249,0.0004784450719239927,326908532,0.9863003202592556,7988308.264899464
The Nutcracker and the Four Realms,5.6,2018,30000.0,120000000.0,173961069.0,53961069.0,99,1,Adventure,2,6,1531,305,1405,53,2076,1,1671,3.04793344123002,530221760.0,365752013.0,The Nutcracker and the Four Realms,1.449675575,18.974342090765656,"tensor([0.1350, 0.2342, 0.1881,  ..., 0.0917, 0.2027, 0.1022])",tensor(3480),0.5651721954345703,0.6681531047810608,381,6,34,1.791759469228055,3.5263605246161616,7.421177528595393,18.60300230074632,20.088805892093596,0.12451744079589844,0.11715540228502024,0.11863250285387039,0.3397138459973557,0.019810606900493126,326908532,0.9863003202592556,537586523.2007911
The Happytime Murders,5.4,2018,26000.0,40000000.0,27506452.0,-12493548.0,91,1,Action,1,8,301,3924,1514,53,1921,1,1054,3.04793344123002,83837835.0,121917338.0,The Happytime Murders,0.6876613,17.129931153300078,"tensor([0.3212, 0.0299, 0.1098,  ..., 0.1923, 0.1468, 0.2034])",tensor(3072),0.6345139145851135,0.4815434123430769,2903,3,21,1.0986122886681098,3.044522437723423,6.960347729101308,17.50439001207821,18.244394955207405,0.1341385841369629,0.09187614557860112,0.12243910133838654,0.46846850923884054,0.010798659034324698,326908532,0.9863003202592556,85002339.83292499
Tully,7.0,2018,55000.0,13000000.0,15636462.0,2636462.0,95,1,Comedy,5,8,1121,1027,330,53,437,1,1,3.04793344123002,47658895.0,39623135.0,Tully,1.2028047692307693,16.565116052657245,"tensor([0.1619, 0.2987, 0.0682,  ..., 0.2239, 0.5302, 0.1338])",tensor(2753),0.6345747113227844,0.0,0,1,5,0.0,1.6094379124341003,0.0,16.38045991542581,17.679579844305245,0.16829779744148254,0.0,0.16283687949180603,0.0,0.0,326908532,0.9863003202592556,48320875.51940827
Smallfoot,6.6,2018,36000.0,80000000.0,214040103.0,134040103.0,96,2,Animation,3,6,1441,2214,319,53,2078,0,1,3.04793344123002,652379988.0,243834675.0,Smallfoot,2.6755012875,19.181673952625726,"tensor([ 0.1749,  0.0762, -0.0364,  ...,  0.1807,  0.3243,  0.0854])",tensor(4465),0.6487402319908142,0.0,0,1,9,0.0,2.1972245773362196,0.0,18.197537192638155,20.2961377538078,0.1291108876466751,0.0,0.1255928874015808,0.0,0.0,326908532,0.9863003202592556,661441525.0605592
Second Act,5.8,2018,24000.0,16000000.0,72294066.0,56294066.0,103,1,Comedy,5,7,2036,2200,980,53,1143,1,9,3.04793344123002,220347501.0,48766935.0,Second Act,4.518379125,18.096252609071886,"tensor([0.2909, 0.0501, 0.0983,  ..., 0.0660, 0.1789, 0.1333])",tensor(1101),0.7081791162490845,0.4999999999999999,1053,2,10,0.6931471805599453,2.302585092994046,2.1972245773362196,16.588099280204055,19.21071640813963,0.14230816066265106,0.0005422395559273515,0.13229939341545105,0.49909048130641226,0.0005874084980846314,326908532,0.9863003202592556,223408120.70514202
The Possession of Hannah Grace,5.2,2018,20000.0,7700000.0,43016528.0,35316528.0,86,1,Horror,10,8,674,509,2028,53,1826,1,1497,3.04793344123002,131111514.0,23469087.0,The Possession of Hannah Grace,5.5865620779220775,17.57709497189883,"tensor([ 0.2162,  0.1013, -0.0017,  ...,  0.1539,  0.2102,  0.1076])",tensor(2300),0.5707491636276245,0.5477225575051662,2278,5,30,1.6094379124341003,3.4011973816621555,7.311218384419629,15.856730886823913,18.6915587709644,0.12927095592021942,0.08911504697428478,0.12742726504802704,0.42525133047787755,0.014733601415148642,326908532,0.9863003202592556,132932648.71447721
The Grinch,6.3,2018,58000.0,75000000.0,512492755.0,437492755.0,85,2,Animation,3,6,2692,2754,188,15,2042,0,1053,3.04793344123002,1562043806.0,228595008.0,The Grinch,6.833236733333333,20.054797132291547,"tensor([0.1490, 0.2148, 0.0999,  ..., 0.3393, 0.3281, 0.1514])",tensor(4764),0.5131237506866455,0.6324555320336758,2168,2,10,0.6931471805599453,2.302585092994046,6.959398512133975,18.132998671500584,21.169260932784997,0.148536816239357,0.11247022483133838,0.14371827244758606,0.552989120997048,0.015329079458403944,326908532,0.9863003202592556,1583740544.2486386
Winchester,5.5,2018,32000.0,3500000.0,44019588.0,40519588.0,99,1,Biography,4,7,1788,3977,809,4,533,1,1,3.04793344123002,134168774.0,10667767.0,Winchester,12.577025142857142,17.60014527463669,"tensor([0.2281, 0.0245, 0.2531,  ..., 0.1797, 0.2696, 0.2483])",tensor(4183),0.5353025197982788,0.0,0,1,10,0.0,2.302585092994046,0.0,15.068273526459642,18.71460907286373,0.14752744138240814,0.0,0.14168022572994232,0.0,0.0,326908532,0.9863003202592556,136032373.9575922
Action Point,5.1,2018,11000.0,19000000.0,5103663.0,-13896337.0,85,2,Comedy,5,8,2537,1935,1098,53,1623,0,10,3.04793344123002,15555625.0,57910735.0,Action Point,0.2686138421052632,15.44546907518114,"tensor([0.4935, 0.0927, 0.2431,  ..., 0.0550, 0.0993, 0.2654])",tensor(311),0.5540436506271362,0.4999999999999999,933,2,12,0.6931471805599453,2.4849066497880004,2.302585092994046,16.759949537130716,16.55993286751311,0.17190541326999664,0.0006836376834413085,0.16786809265613556,0.4945317592686331,0.0006913431879249104,326908532,0.9863003202592556,15771692.1311666
Super Troopers 2,6.1,2018,25000.0,13500000.0,31626386.0,18126386.0,99,2,Comedy,5,8,1126,1751,949,53,2073,0,102,3.04793344123002,96395120.0,41147101.0,Super Troopers 2,2.3426952592592594,17.26950233013858,"tensor([0.3251, 0.0389, 0.1385,  ..., 0.1452, 0.1450, 0.0992])",tensor(740),0.5857938528060913,0.9999999999999998,2297,3,16,1.0986122886681098,2.772588722239781,4.624972813284271,16.41820024340866,18.383966135892777,0.11581623554229736,0.0008277532692626821,0.10646835714578629,1.0,0.0008266374336437727,326908532,0.9863003202592556,97734045.11788245
The Death & Life of John F. Donovan,6.2,2018,5900.0,35000000.0,3326364.0,-31673636.0,123,2,Drama,7,8,2686,4166,1264,8,1389,0,1626,3.04793344123002,10138536.0,106677670.0,The Death & Life of John F. Donovan,0.09503897142857143,15.017390373516498,"tensor([0.0868, 0.2892, 0.1258,  ..., 0.3500, 0.2323, 0.1135])",tensor(2283),0.5247417688369751,0.6123724356957946,3892,8,35,2.0794415416798357,3.5553480614894135,7.3938782901077555,17.37085861945369,16.13185416700548,0.1348288208246231,0.08384410500577887,0.12784931063652039,0.4818730552835596,0.01670930453618628,326908532,0.9863003202592556,10279359.939105583
